lat;lng;stateName;country
39.2026;-106.1143;Colorado;USA
39.20834;-106.0417;Colorado;USA
40.79166;-105.9583;Colorado;USA
40.54167;-105.9333;Colorado;USA
38.77741;-105.9111;Colorado;USA
39.40305;-105.8226;Colorado;USA
39.67095;-105.8199;Colorado;USA
40.3105;-105.812;Colorado;USA
39.39565;-105.7854;Colorado;USA
39.4191;-105.7065;Colorado;USA
39.30023;-105.6723;Colorado;USA
40.84707;-105.6385;Colorado;USA
40.33838;-105.5728;Colorado;USA
37.57915;-105.4979;Colorado;USA
38.93333;-105.4917;Colorado;USA
37.5969;-105.4826;Colorado;USA
39.40589;-105.475;Colorado;USA
40.025;-105.4458;Colorado;USA
39.52701;-105.4147;Colorado;USA
38.9;-105.3812;Colorado;USA
40.17585;-105.3792;Colorado;USA
40.57499;-105.3646;Colorado;USA
39.31667;-105.3542;Colorado;USA
40.00817;-105.298;Colorado;USA
37.56055;-105.2869;Colorado;USA
38.91;-105.275;Colorado;USA
39.35503;-105.2527;Colorado;USA
39.11636;-105.2155;Colorado;USA
39.0465;-105.2146;Colorado;USA
40.26821;-105.1821;Colorado;USA
38.71225;-105.1744;Colorado;USA
38.753;-105.1598;Colorado;USA
38.4;-105.1167;Colorado;USA
38.826;-105.1146;Colorado;USA
38.0654;-105.1137;Colorado;USA
38.8922;-105.1058;Colorado;USA
39.4455;-105.0787;Colorado;USA
39.21338;-105.0652;Colorado;USA
38.68775;-105.047;Colorado;USA
39.0621;-105.0138;Colorado;USA
38.9006;-104.9917;Colorado;USA
38.54166;-104.9908;Colorado;USA
38.8993;-104.9743;Colorado;USA
39.42923;-104.9677;Colorado;USA
38.5859;-104.9426;Colorado;USA
38.716;-104.875;Colorado;USA
38.6691;-104.8604;Colorado;USA
36.9934;-104.4801;Colorado;USA
37.09263;-104.3786;Colorado;USA
41.7538;-73.49733;Connecticut;USA
41.49472;-73.36136;Connecticut;USA
41.68669;-73.35194;Connecticut;USA
42.00356;-73.32587;Connecticut;USA
41.45549;-73.27592;Connecticut;USA
41.82935;-73.15157;Connecticut;USA
41.36935;-73.1512;Connecticut;USA
41.86425;-73.00099;Connecticut;USA
41.95082;-72.99536;Connecticut;USA
41.72182;-72.91057;Connecticut;USA
41.42178;-72.85863;Connecticut;USA
41.38622;-72.60558;Connecticut;USA
41.51105;-72.46315;Connecticut;USA
41.38609;-72.30142;Connecticut;USA
41.38695;-71.95564;Connecticut;USA
41.59272;-71.90106;Connecticut;USA
38.88665;-75.3793;Delaware;USA
38.71;-75.36536;Delaware;USA
38.676;-75.18375;Delaware;USA
30.9725;-87.265;Florida;USA
30.9905;-87.1814;Florida;USA
30.84015;-86.9648;Florida;USA
30.6966;-86.7513;Florida;USA
30.56775;-86.6913;Florida;USA
30.90529;-86.68372;Florida;USA
30.75;-86.65;Florida;USA
30.71482;-86.63961;Florida;USA
30.80618;-86.61586;Florida;USA
30.68441;-86.55637;Florida;USA
30.62555;-86.54302;Florida;USA
30.51295;-86.5065;Florida;USA
30.6098;-86.4945;Florida;USA
30.9854;-85.95136;Florida;USA
30.1766;-85.8055;Florida;USA
30.7599;-85.76891;Florida;USA
30.79;-85.685;Florida;USA
30.98555;-85.6489;Florida;USA
30.28881;-85.64108;Florida;USA
30.4664;-85.6316;Florida;USA
30.46805;-85.4937;Florida;USA
30.32305;-85.4427;Florida;USA
29.93629;-85.3948;Florida;USA
30.8724;-85.217;Florida;USA
30.71362;-85.20786;Florida;USA
30.08341;-85.11039;Florida;USA
29.8398;-85.0681;Florida;USA
30.54079;-84.91096;Florida;USA
30.2386;-84.7025;Florida;USA
30.6645;-84.60745;Florida;USA
30.587;-84.583;Florida;USA
30.4836;-84.20835;Florida;USA
30.40785;-83.96767;Florida;USA
30.11597;-83.89289;Florida;USA
30.59612;-83.649;Florida;USA
30.0326;-83.52959;Florida;USA
30.55044;-83.48494;Florida;USA
30.5931;-83.41369;Florida;USA
30.37369;-83.1736;Florida;USA
29.23723;-83.00198;Florida;USA
29.6699;-82.98365;Florida;USA
30.13156;-82.96643;Florida;USA
29.591;-82.929;Florida;USA
29.28942;-82.92592;Florida;USA
30.3125;-82.879;Florida;USA
30.26682;-82.87125;Florida;USA
30.31709;-82.8436;Florida;USA
29.42016;-82.82335;Florida;USA
28.19899;-82.76431;Florida;USA
29.10855;-82.75685;Florida;USA
28.09538;-82.74918;Florida;USA
29.07718;-82.74918;Florida;USA
29.4694;-82.71979;Florida;USA
28.29425;-82.71758;Florida;USA
29.47368;-82.6783;Florida;USA
29.191;-82.6505;Florida;USA
28.55359;-82.63696;Florida;USA
29.32605;-82.61581;Florida;USA
28.3836;-82.6053;Florida;USA
29.1299;-82.58765;Florida;USA
29.4179;-82.55556;Florida;USA
28.5716;-82.52655;Florida;USA
28.50665;-82.50591;Florida;USA
27.28518;-82.46557;Florida;USA
27.099;-82.454;Florida;USA
28.21492;-82.4524;Florida;USA
27.7068;-82.45165;Florida;USA
28.252;-82.44749;Florida;USA
29.39384;-82.44225;Florida;USA
29.74815;-82.44075;Florida;USA
28.043;-82.438;Florida;USA
27.66726;-82.43094;Florida;USA
28.76465;-82.42065;Florida;USA
29.098;-82.42;Florida;USA
28.78812;-82.40295;Florida;USA
28.14162;-82.3948;Florida;USA
27.445;-82.391;Florida;USA
27.00061;-82.39019;Florida;USA
30.07067;-82.38086;Florida;USA
29.1039;-82.3722;Florida;USA
29.77535;-82.3657;Florida;USA
28.29324;-82.35606;Florida;USA
29.67757;-82.35501;Florida;USA
28.90854;-82.34611;Florida;USA
29.58358;-82.33316;Florida;USA
27.10589;-82.30699;Florida;USA
30.43412;-82.28943;Florida;USA
28.14617;-82.24487;Florida;USA
28.12479;-82.23728;Florida;USA
27.35273;-82.22301;Florida;USA
28.84542;-82.20726;Florida;USA
27.1788;-82.20475;Florida;USA
27.82074;-82.1694;Florida;USA
29.94974;-82.15501;Florida;USA
26.9745;-82.1475;Florida;USA
28.41655;-82.1426;Florida;USA
27.40743;-82.12901;Florida;USA
27.928;-82.124;Florida;USA
28.36168;-82.11937;Florida;USA
28.54028;-82.11083;Florida;USA
29.0599;-82.05835;Florida;USA
28.555;-82.055;Florida;USA
29.56871;-82.05391;Florida;USA
28.45786;-82.04508;Florida;USA
29.1795;-82.0435;Florida;USA
29.01175;-82.03495;Florida;USA
27.0047;-82.0332;Florida;USA
29.16722;-82.01917;Florida;USA
29.95301;-82.0125;Florida;USA
27.07842;-81.99105;Florida;USA
27.19995;-81.98468;Florida;USA
27.7752;-81.9755;Florida;USA
28.94296;-81.97549;Florida;USA
28.50566;-81.97483;Florida;USA
27.89469;-81.9742;Florida;USA
26.91675;-81.96517;Florida;USA
29.7351;-81.96195;Florida;USA
28.44926;-81.95577;Florida;USA
28.525;-81.95499;Florida;USA
27.9664;-81.95285;Florida;USA
30.11584;-81.94118;Florida;USA
28.00845;-81.93871;Florida;USA
30.0461;-81.9347;Florida;USA
29.19395;-81.9233;Florida;USA
29.94011;-81.91354;Florida;USA
29.1951;-81.90875;Florida;USA
29.07655;-81.9055;Florida;USA
28.78028;-81.90477;Florida;USA
30.03432;-81.90216;Florida;USA
30.03042;-81.90182;Florida;USA
27.8565;-81.8995;Florida;USA
30.25389;-81.8992;Florida;USA
30.10851;-81.89905;Florida;USA
28.917;-81.898;Florida;USA
30.10386;-81.89565;Florida;USA
29.0765;-81.8945;Florida;USA
30.10534;-81.89438;Florida;USA
30.10139;-81.88324;Florida;USA
26.6685;-81.8768;Florida;USA
27.93531;-81.87347;Florida;USA
26.59885;-81.8708;Florida;USA
29.36953;-81.86789;Florida;USA
28.021;-81.8642;Florida;USA
29.77291;-81.8592;Florida;USA
30.08748;-81.85762;Florida;USA
26.7621;-81.8539;Florida;USA
29.97917;-81.85223;Florida;USA
30.2809;-81.83705;Florida;USA
30.05287;-81.82794;Florida;USA
26.67822;-81.81697;Florida;USA
29.43465;-81.80878;Florida;USA
29.22079;-81.80539;Florida;USA
29.98085;-81.80005;Florida;USA
28.99487;-81.78879;Florida;USA
29.47529;-81.78307;Florida;USA
28.86151;-81.7757;Florida;USA
30.069;-81.771;Florida;USA
30.0809;-81.7624;Florida;USA
26.15915;-81.76041;Florida;USA
30.05705;-81.75165;Florida;USA
29.49577;-81.74579;Florida;USA
29.3143;-81.7268;Florida;USA
26.85451;-81.71583;Florida;USA
26.09729;-81.71505;Florida;USA
28.69205;-81.7089;Florida;USA
28.775;-81.6965;Florida;USA
29.27043;-81.69337;Florida;USA
26.1875;-81.69245;Florida;USA
29.77295;-81.68295;Florida;USA
27.93991;-81.67247;Florida;USA
26.03808;-81.64948;Florida;USA
28.966;-81.649;Florida;USA
26.529;-81.6455;Florida;USA
29.00086;-81.64167;Florida;USA
29.12915;-81.63025;Florida;USA
29.10635;-81.62275;Florida;USA
26.6878;-81.6143;Florida;USA
28.99496;-81.59869;Florida;USA
29.08405;-81.59005;Florida;USA
27.9013;-81.58581;Florida;USA
28.40593;-81.5547;Florida;USA
28.5465;-81.5545;Florida;USA
29.97454;-81.55172;Florida;USA
28.6901;-81.5446;Florida;USA
30.23693;-81.54172;Florida;USA
30.2333;-81.52915;Florida;USA
29.28971;-81.52609;Florida;USA
28.05144;-81.51359;Florida;USA
30.2637;-81.49433;Florida;USA
25.95574;-81.48598;Florida;USA
28.85982;-81.48534;Florida;USA
29.05872;-81.4819;Florida;USA
29.04865;-81.4692;Florida;USA
29.7788;-81.45421;Florida;USA
28.80455;-81.45354;Florida;USA
28.20249;-81.45163;Florida;USA
28.79313;-81.45028;Florida;USA
28.98491;-81.43248;Florida;USA
30.4544;-81.4189;Florida;USA
30.36186;-81.41444;Florida;USA
29.96828;-81.4048;Florida;USA
30.0771;-81.39806;Florida;USA
26.0645;-81.3615;Florida;USA
27.37341;-81.35876;Florida;USA
25.953;-81.356;Florida;USA
28.11468;-81.35342;Florida;USA
29.85375;-81.3456;Florida;USA
25.927;-81.33;Florida;USA
28.91605;-81.32394;Florida;USA
25.889;-81.3215;Florida;USA
28.662;-81.31985;Florida;USA
25.84875;-81.3142;Florida;USA
25.8972;-81.3065;Florida;USA
28.8555;-81.306;Florida;USA
25.901;-81.303;Florida;USA
27.84434;-81.30249;Florida;USA
29.16675;-81.29897;Florida;USA
25.91695;-81.29691;Florida;USA
26.283;-81.2521;Florida;USA
26.18326;-81.24751;Florida;USA
28.42146;-81.23721;Florida;USA
28.97672;-81.23386;Florida;USA
29.83863;-81.2299;Florida;USA
26.0079;-81.22285;Florida;USA
28.96416;-81.21989;Florida;USA
28.54205;-81.20045;Florida;USA
27.99245;-81.19445;Florida;USA
25.86895;-81.1498;Florida;USA
28.63434;-81.14076;Florida;USA
29.41889;-81.13924;Florida;USA
28.62323;-81.12898;Florida;USA
29.47035;-81.1273;Florida;USA
27.97255;-81.12476;Florida;USA
29.33246;-81.12292;Florida;USA
29.4076;-81.12167;Florida;USA
28.48106;-81.11927;Florida;USA
29.3396;-81.0834;Florida;USA
29.29063;-81.08198;Florida;USA
25.782;-81.07385;Florida;USA
26.01535;-81.0651;Florida;USA
28.1382;-81.0621;Florida;USA
27.34928;-81.03941;Florida;USA
28.56308;-81.03185;Florida;USA
28.12565;-81.02086;Florida;USA
28.45247;-81.01299;Florida;USA
28.13136;-81.00677;Florida;USA
26.1699;-80.98849;Florida;USA
27.35644;-80.96515;Florida;USA
28.54293;-80.94411;Florida;USA
28.85025;-80.93919;Florida;USA
28.3609;-80.93504;Florida;USA
28.9935;-80.933;Florida;USA
25.141;-80.926;Florida;USA
25.19935;-80.87379;Florida;USA
28.98195;-80.86715;Florida;USA
28.3725;-80.8595;Florida;USA
28.48899;-80.84716;Florida;USA
28.93312;-80.84301;Florida;USA
28.20954;-80.83882;Florida;USA
26.06885;-80.8368;Florida;USA
27.3973;-80.8044;Florida;USA
27.45883;-80.79379;Florida;USA
28.31193;-80.7217;Florida;USA
26.61979;-80.60976;Florida;USA
25.39544;-80.59502;Florida;USA
25.76119;-80.58182;Florida;USA
27.78042;-80.55011;Florida;USA
25.4817;-80.5158;Florida;USA
26.91319;-80.48412;Florida;USA
25.73951;-80.48021;Florida;USA
25.54494;-80.47805;Florida;USA
25.51665;-80.43689;Florida;USA
26.9807;-80.31353;Florida;USA
26.05091;-80.29457;Florida;USA
26.28516;-80.27977;Florida;USA
26.5931;-80.21295;Florida;USA
26.08285;-80.21025;Florida;USA
26.27395;-80.1937;Florida;USA
26.83656;-80.18501;Florida;USA
26.28585;-80.17845;Florida;USA
26.80829;-80.16933;Florida;USA
27.0099;-80.13215;Florida;USA
27.01091;-80.10344;Florida;USA
34.72292;-85.54543;Georgia;USA
34.62689;-85.42266;Georgia;USA
34.66005;-85.4034;Georgia;USA
34.66029;-85.39171;Georgia;USA
33.9844;-85.3582;Georgia;USA
33.95003;-85.35133;Georgia;USA
34.69895;-85.34145;Georgia;USA
34.77525;-85.3297;Georgia;USA
34.42654;-85.31646;Georgia;USA
34.14117;-85.22781;Georgia;USA
34.17769;-85.19659;Georgia;USA
34.17521;-85.18678;Georgia;USA
34.05198;-85.16238;Georgia;USA
33.81461;-85.15337;Georgia;USA
33.26885;-85.12705;Georgia;USA
34.4826;-85.10299;Georgia;USA
33.81871;-85.10207;Georgia;USA
34.24174;-85.08995;Georgia;USA
32.0538;-85.0409;Georgia;USA
32.96854;-85.02602;Georgia;USA
33.91604;-85.01929;Georgia;USA
34;-85;Georgia;USA
33.81029;-84.97515;Georgia;USA
33.5388;-84.869;Georgia;USA
34.03528;-84.83903;Georgia;USA
33.94979;-84.82338;Georgia;USA
33.81283;-84.80283;Georgia;USA
34.06787;-84.79704;Georgia;USA
33.796;-84.79601;Georgia;USA
33.80785;-84.78979;Georgia;USA
30.79456;-84.78122;Georgia;USA
33.48295;-84.7681;Georgia;USA
34.1318;-84.73846;Georgia;USA
33.2706;-84.73555;Georgia;USA
34.8243;-84.72352;Georgia;USA
34.1226;-84.7038;Georgia;USA
34.1088;-84.6971;Georgia;USA
34.0474;-84.68864;Georgia;USA
34.8983;-84.6216;Georgia;USA
31.71434;-84.60457;Georgia;USA
34.28745;-84.59345;Georgia;USA
34.8155;-84.58501;Georgia;USA
34.36725;-84.57616;Georgia;USA
33.4996;-84.5422;Georgia;USA
33.70037;-84.53352;Georgia;USA
33.49565;-84.5317;Georgia;USA
34.48287;-84.5136;Georgia;USA
33.37111;-84.508;Georgia;USA
34.1962;-84.50055;Georgia;USA
34.31955;-84.48006;Georgia;USA
34.17351;-84.46456;Georgia;USA
32.0321;-84.43484;Georgia;USA
34.39965;-84.383;Georgia;USA
34.81182;-84.3453;Georgia;USA
32.80865;-84.25755;Georgia;USA
33.32442;-84.2532;Georgia;USA
34.70435;-84.2269;Georgia;USA
33.97005;-84.20175;Georgia;USA
31.62608;-84.16016;Georgia;USA
31.43265;-84.1293;Georgia;USA
32.2462;-84.08932;Georgia;USA
34.6527;-84.0354;Georgia;USA
31.30062;-84.02254;Georgia;USA
34.84161;-83.94456;Georgia;USA
33.34677;-83.90588;Georgia;USA
34.36153;-83.87177;Georgia;USA
34.7064;-83.8329;Georgia;USA
34.64145;-83.80404;Georgia;USA
34.78035;-83.78375;Georgia;USA
34.7673;-83.77811;Georgia;USA
34.37537;-83.77232;Georgia;USA
34.66255;-83.76585;Georgia;USA
34.66467;-83.71705;Georgia;USA
34.672;-83.714;Georgia;USA
33.09184;-83.69681;Georgia;USA
34.68319;-83.69085;Georgia;USA
34.70107;-83.6746;Georgia;USA
31.18562;-83.66153;Georgia;USA
34.71425;-83.62215;Georgia;USA
33.46372;-83.61285;Georgia;USA
34.4447;-83.59509;Georgia;USA
31.85605;-83.57655;Georgia;USA
32.86288;-83.55708;Georgia;USA
34.74775;-83.48067;Georgia;USA
34.70157;-83.45181;Georgia;USA
34.6423;-83.4192;Georgia;USA
30.67;-83.412;Georgia;USA
34.8804;-83.31311;Georgia;USA
31.17384;-83.26071;Georgia;USA
34.94325;-83.18237;Georgia;USA
31.08012;-83.16414;Georgia;USA
32.30676;-83.16122;Georgia;USA
31.24842;-83.13654;Georgia;USA
31.35289;-83.08486;Georgia;USA
31.0614;-83.07575;Georgia;USA
32.89526;-83.06994;Georgia;USA
34.06705;-82.86789;Georgia;USA
34.35765;-82.82005;Georgia;USA
31.2137;-82.77173;Georgia;USA
31.30952;-82.74675;Georgia;USA
30.83105;-82.6386;Georgia;USA
33.89761;-82.4975;Georgia;USA
32.39858;-82.30919;Georgia;USA
32.38575;-82.24886;Georgia;USA
32.74985;-82.24796;Georgia;USA
32.34705;-82.2464;Georgia;USA
33.3646;-82.24471;Georgia;USA
33.4119;-82.13665;Georgia;USA
31.2439;-82.1341;Georgia;USA
30.71004;-82.0443;Georgia;USA
31.9621;-81.88995;Georgia;USA
31.8792;-81.88475;Georgia;USA
32.5754;-81.78378;Georgia;USA
31.82345;-81.73075;Georgia;USA
31.46641;-81.64665;Georgia;USA
31.9853;-81.61756;Georgia;USA
32.98597;-81.61264;Georgia;USA
31.55762;-81.47213;Georgia;USA
32.0391;-81.436;Georgia;USA
31.08925;-81.41267;Georgia;USA
32.13781;-81.34159;Georgia;USA
31.98125;-80.89485;Georgia;USA
47.61947;-116.9945;Idaho;USA
48.1964;-116.99;Idaho;USA
48.6334;-116.934;Idaho;USA
47.70965;-116.9266;Idaho;USA
46.97822;-116.923;Idaho;USA
45.9978;-116.9156;Idaho;USA
48.43676;-116.9137;Idaho;USA
48.22407;-116.8768;Idaho;USA
48.73665;-116.8596;Idaho;USA
48.74915;-116.8415;Idaho;USA
46.8102;-116.8368;Idaho;USA
47.95614;-116.7787;Idaho;USA
47.23455;-116.7369;Idaho;USA
48.75694;-116.7338;Idaho;USA
48.33;-116.71;Idaho;USA
48.43443;-116.667;Idaho;USA
48.45359;-116.6339;Idaho;USA
47.85001;-116.6079;Idaho;USA
47.96905;-116.5499;Idaho;USA
44.9166;-116.4873;Idaho;USA
46.75473;-116.4292;Idaho;USA
48.49805;-116.4171;Idaho;USA
44.85;-116.4;Idaho;USA
47.0615;-116.322;Idaho;USA
44.45853;-116.2853;Idaho;USA
47.61893;-116.2617;Idaho;USA
42.79166;-116.25;Idaho;USA
47.6835;-116.211;Idaho;USA
48.15585;-116.1842;Idaho;USA
48.255;-116.1475;Idaho;USA
44.66862;-116.1155;Idaho;USA
48.25206;-116.0969;Idaho;USA
44.58335;-116.0834;Idaho;USA
44.91666;-116.0833;Idaho;USA
47.19253;-116.0776;Idaho;USA
48.1143;-116.0558;Idaho;USA
44.95277;-116.0542;Idaho;USA
47.02242;-116.0518;Idaho;USA
47.509;-115.9965;Idaho;USA
45.62681;-115.9501;Idaho;USA
47.5405;-115.947;Idaho;USA
44.75;-115.9167;Idaho;USA
44.28265;-115.8714;Idaho;USA
44.35978;-115.8596;Idaho;USA
46.75905;-115.8545;Idaho;USA
45.16792;-115.8405;Idaho;USA
45.08334;-115.75;Idaho;USA
44.64824;-115.6803;Idaho;USA
47.23444;-115.6292;Idaho;USA
46.94;-115.586;Idaho;USA
44.41666;-115.5833;Idaho;USA
43.71597;-115.3929;Idaho;USA
44.14555;-115.3106;Idaho;USA
46.2404;-115.2088;Idaho;USA
44.62801;-115.2019;Idaho;USA
44.14765;-114.9221;Idaho;USA
43.4082;-114.8281;Idaho;USA
44.25028;-114.7503;Idaho;USA
44.9625;-114.655;Idaho;USA
42.21834;-114.2634;Idaho;USA
43.79615;-113.8441;Idaho;USA
45.2704;-113.8186;Idaho;USA
44.0555;-112.9954;Idaho;USA
44.2548;-112.6467;Idaho;USA
44.0925;-112.455;Idaho;USA
44.41131;-112.2873;Idaho;USA
42.10072;-112.2149;Idaho;USA
43.86739;-111.8617;Idaho;USA
43.41005;-111.7899;Idaho;USA
42.35635;-111.5212;Idaho;USA
43.61015;-111.4418;Idaho;USA
42.5149;-111.1241;Idaho;USA
40.3752;-91.3883;Illinois;USA
40.8139;-91.0863;Illinois;USA
40.4664;-91.0007;Illinois;USA
39.91682;-90.95499;Illinois;USA
40.9119;-90.928;Illinois;USA
40.9452;-90.9009;Illinois;USA
40.45273;-90.79664;Illinois;USA
40.45428;-90.78947;Illinois;USA
40.55179;-90.7771;Illinois;USA
40.1348;-90.6757;Illinois;USA
39.607;-90.64;Illinois;USA
39.2949;-90.608;Illinois;USA
40.25679;-90.59952;Illinois;USA
38.92993;-90.53175;Illinois;USA
40.316;-90.459;Illinois;USA
40.9474;-90.4429;Illinois;USA
41.55965;-90.40675;Illinois;USA
39.02775;-90.4049;Illinois;USA
39.02341;-90.40184;Illinois;USA
40.625;-90.3832;Illinois;USA
40.63267;-90.28404;Illinois;USA
39.57463;-90.24173;Illinois;USA
41.73534;-90.22054;Illinois;USA
40.48724;-90.19624;Illinois;USA
39.6548;-90.18651;Illinois;USA
40.98073;-90.18332;Illinois;USA
39.74652;-90.17844;Illinois;USA
39.53747;-90.17564;Illinois;USA
38.51689;-90.16501;Illinois;USA
41.12409;-90.16382;Illinois;USA
38.92241;-90.16171;Illinois;USA
40.06831;-90.15218;Illinois;USA
40.04505;-90.1498;Illinois;USA
38.74784;-90.14547;Illinois;USA
38.9951;-90.1451;Illinois;USA
39.34657;-90.1173;Illinois;USA
41.6;-90.1;Illinois;USA
39.30525;-90.0933;Illinois;USA
41.7584;-90.0795;Illinois;USA
39.3047;-90.0775;Illinois;USA
38.09052;-90.06338;Illinois;USA
40.5332;-90.0594;Illinois;USA
39.37753;-90.04582;Illinois;USA
40.61182;-90.01651;Illinois;USA
38.7774;-90.012;Illinois;USA
40.5658;-90.0055;Illinois;USA
40;-90;Illinois;USA
40.63281;-89.99568;Illinois;USA
40.62288;-89.99328;Illinois;USA
39.06;-89.98351;Illinois;USA
39.2038;-89.9758;Illinois;USA
41.30412;-89.9595;Illinois;USA
40.5634;-89.95824;Illinois;USA
39.115;-89.952;Illinois;USA
38.809;-89.918;Illinois;USA
41.71918;-89.91718;Illinois;USA
38.53062;-89.89167;Illinois;USA
39.93521;-89.88871;Illinois;USA
40.59904;-89.88347;Illinois;USA
38.74625;-89.8774;Illinois;USA
38.66736;-89.87602;Illinois;USA
38.43189;-89.87113;Illinois;USA
39.4383;-89.86021;Illinois;USA
42.21;-89.85;Illinois;USA
41.72264;-89.80784;Illinois;USA
38.72226;-89.80125;Illinois;USA
38.90123;-89.80123;Illinois;USA
38.4335;-89.7915;Illinois;USA
38.4326;-89.79143;Illinois;USA
40.82944;-89.73378;Illinois;USA
38.96846;-89.72024;Illinois;USA
41.7798;-89.689;Illinois;USA
39.62;-89.6845;Illinois;USA
39.66676;-89.68079;Illinois;USA
39.6395;-89.66525;Illinois;USA
39.83627;-89.65926;Illinois;USA
39.73333;-89.61281;Illinois;USA
40.67577;-89.60034;Illinois;USA
40.8365;-89.599;Illinois;USA
40.61;-89.585;Illinois;USA
38.946;-89.582;Illinois;USA
39.65749;-89.56981;Illinois;USA
39.75318;-89.56226;Illinois;USA
39.06;-89.558;Illinois;USA
39.84874;-89.55229;Illinois;USA
38.4763;-89.54485;Illinois;USA
38.9241;-89.53419;Illinois;USA
39.853;-89.5;Illinois;USA
37.68485;-89.49155;Illinois;USA
40.67855;-89.49032;Illinois;USA
37.68393;-89.48825;Illinois;USA
39.26776;-89.48787;Illinois;USA
37.71917;-89.48784;Illinois;USA
39.7721;-89.4691;Illinois;USA
37.78048;-89.45728;Illinois;USA
41.02524;-89.45454;Illinois;USA
38.0985;-89.4205;Illinois;USA
40.14471;-89.41959;Illinois;USA
41.90703;-89.41539;Illinois;USA
41.96925;-89.38184;Illinois;USA
37.18404;-89.36896;Illinois;USA
37.56937;-89.36241;Illinois;USA
37.745;-89.3595;Illinois;USA
38.33912;-89.35323;Illinois;USA
39.5075;-89.3469;Illinois;USA
39.74678;-89.34647;Illinois;USA
41.86395;-89.34285;Illinois;USA
38.567;-89.341;Illinois;USA
41.2285;-89.3211;Illinois;USA
38.04813;-89.30435;Illinois;USA
37.4351;-89.30203;Illinois;USA
37.85126;-89.23383;Illinois;USA
38.27372;-89.21439;Illinois;USA
37.1142;-89.1979;Illinois;USA
37.63264;-89.17177;Illinois;USA
37.61335;-89.15173;Illinois;USA
38.98;-89.136;Illinois;USA
38.68707;-89.09732;Illinois;USA
40.65639;-89.04518;Illinois;USA
41.26155;-89.03049;Illinois;USA
42.1846;-89.022;Illinois;USA
37.846;-89.0111;Illinois;USA
39;-89;Illinois;USA
37.289;-88.9963;Illinois;USA
38.1038;-88.99181;Illinois;USA
37.88755;-88.98393;Illinois;USA
37.92017;-88.98228;Illinois;USA
39.8732;-88.9813;Illinois;USA
38.32304;-88.96978;Illinois;USA
41.30374;-88.95451;Illinois;USA
37.72735;-88.9487;Illinois;USA
37.61095;-88.9319;Illinois;USA
37.91;-88.929;Illinois;USA
41.3224;-88.92;Illinois;USA
38.4975;-88.9094;Illinois;USA
39.781;-88.867;Illinois;USA
38.18881;-88.83003;Illinois;USA
37.2276;-88.7584;Illinois;USA
37.228;-88.7476;Illinois;USA
40.19732;-88.724;Illinois;USA
37.34339;-88.71672;Illinois;USA
41.42741;-88.71402;Illinois;USA
41.42396;-88.71103;Illinois;USA
39.50655;-88.70795;Illinois;USA
41.4209;-88.706;Illinois;USA
41.29077;-88.66103;Illinois;USA
37.52127;-88.65912;Illinois;USA
39.75616;-88.62624;Illinois;USA
39.2372;-88.61966;Illinois;USA
41.29663;-88.60814;Illinois;USA
41.29601;-88.60679;Illinois;USA
41.295;-88.595;Illinois;USA
41.3368;-88.562;Illinois;USA
37.63;-88.55;Illinois;USA
41.33;-88.55;Illinois;USA
41.33018;-88.53889;Illinois;USA
42.075;-88.53872;Illinois;USA
40.82546;-88.50196;Illinois;USA
37.61404;-88.50061;Illinois;USA
39.8352;-88.47835;Illinois;USA
41.61575;-88.4586;Illinois;USA
41.625;-88.4375;Illinois;USA
37.60075;-88.38197;Illinois;USA
37.44508;-88.36589;Illinois;USA
37.9308;-88.362;Illinois;USA
42.38553;-88.35001;Illinois;USA
37.5;-88.3461;Illinois;USA
42.1838;-88.30026;Illinois;USA
42.18476;-88.29926;Illinois;USA
42.1551;-88.2886;Illinois;USA
41.34693;-88.23882;Illinois;USA
41.89011;-88.18031;Illinois;USA
39.8213;-88.1676;Illinois;USA
42.1295;-88.1577;Illinois;USA
40.26916;-88.1033;Illinois;USA
42.17577;-88.09506;Illinois;USA
38.3778;-88.07554;Illinois;USA
41.207;-88.01345;Illinois;USA
38.94564;-87.97622;Illinois;USA
38.87531;-87.90503;Illinois;USA
38.893;-87.869;Illinois;USA
41.63039;-87.86476;Illinois;USA
41.7173;-87.8617;Illinois;USA
41.9586;-87.8574;Illinois;USA
38.354;-87.8572;Illinois;USA
41.67433;-87.84415;Illinois;USA
41.84136;-87.83285;Illinois;USA
39.09109;-87.80624;Illinois;USA
41.63289;-87.79683;Illinois;USA
38.37945;-87.79079;Illinois;USA
41.7627;-87.7714;Illinois;USA
41.63243;-87.76622;Illinois;USA
41.53346;-87.75156;Illinois;USA
40.1527;-87.7424;Illinois;USA
39.40458;-87.7313;Illinois;USA
40.09169;-87.71541;Illinois;USA
38.71682;-87.68468;Illinois;USA
41.53887;-87.62597;Illinois;USA
41.40762;-87.60593;Illinois;USA
38.76417;-87.60555;Illinois;USA
41.16124;-87.58124;Illinois;USA
41.4811;-87.5321;Illinois;USA
40.34057;-87.47077;Indiana;USA
38.1579;-87.41805;Indiana;USA
38.01;-87.3203;Indiana;USA
39.8679;-87.23335;Indiana;USA
37.83837;-87.13843;Indiana;USA
39.9347;-87.08955;Indiana;USA
40.38335;-87.0796;Indiana;USA
39.72848;-86.93636;Indiana;USA
40.9847;-86.911;Indiana;USA
39.74356;-86.81714;Indiana;USA
38.63472;-86.79333;Indiana;USA
38.12318;-86.64338;Indiana;USA
